rep,model,annual_ks_mean,cum_total_ks,cum_y5_ks,zero_years_ks,terminal_rank_abs_error,rank_curve_rmse,dropout_rmse,restart_rmse,increment_ks,gini_abs_error,top1_abs_error
103,Hurdle-AR(5)-S-P,0.10305374264765124,0.07445008460236886,0.10321489001692047,0.17597292724196278,0.15997149880002626,0.1616328178250161,0.03547714938635948,0.066029098094406,0.06108291032148905,0.026597756968713804,0.0005694207113011857
104,SE-Hurdle-S,0.06993795826283133,0.05583756345177665,0.043993231810490696,0.03722504230118443,0.06384338161925154,0.047690242820150545,0.02106207564910778,0.06133150740757055,0.053807106598984744,0.029581614703382608,0.008932968559295033
104,SE-Hurdle-T5,0.06429780033840948,0.07445008460236886,0.0338409475465313,0.0338409475465313,0.04460684803360279,0.0732072747888616,0.016906868635033264,0.06861580985650614,0.058798646362098084,0.023194772231892924,0.0072182002208040705
104,Hurdle-AR(5)-S-P,0.11554266376601399,0.09306260575296109,0.09137055837563451,0.21658206429780033,0.21986733370810918,0.19957446746610175,0.03686626286409332,0.08580353842179782,0.06514382402707275,0.04411443840742324,0.00393379323566824
105,SE-Hurdle-S,0.07098541616308114,0.0727580372250423,0.03722504230118443,0.04230118443316413,0.0015758432527489818,0.042012524790752376,0.021525026868898317,0.06575308302178899,0.05939086294416246,0.030646119665295346,0.00835257478695313
105,SE-Hurdle-T5,0.07211344774796552,0.06260575296108291,0.04568527918781726,0.038917089678511,0.030842277610449997,0.07230095861979031,0.02223129994271271,0.048442404673576814,0.054060913705583746,0.03714176788541884,0.005777832313158031
105,Hurdle-AR(5)-S-P,0.10079767947788251,0.07445008460236886,0.047377326565143825,0.20473773265651438,0.23328983805786657,0.2385871381438553,0.030306862049177787,0.05595092154602115,0.05862944162436551,0.038549735820340214,0.0057800291610106
106,SE-Hurdle-S,0.068004189831601,0.08967851099830795,0.050761421319796954,0.06091370558375635,0.08117448715566697,0.060537643532861535,0.016980296724869764,0.060446298236525316,0.053299492385786795,0.01951365822746215,0.006564081528748877
106,SE-Hurdle-T5,0.07179115300942712,0.09475465313028765,0.04060913705583756,0.05752961082910321,0.06860026607770492,0.07902762503714646,0.02030033797539653,0.056617392128771926,0.059644670050761406,0.019481189908128582,0.007341784514273898
106,Hurdle-AR(5)-S-P,0.08871162678269277,0.05414551607445008,0.07445008460236886,0.14890016920473773,0.16112991587811987,0.19039535457728127,0.021672780794087295,0.07519991435578022,0.055668358714043964,0.03193919384307581,0.0033725561080773445
107,SE-Hurdle-S,0.07058254773990814,0.038917089678511,0.03553299492385787,0.03722504230118443,0.025412879059845794,0.0543003446837076,0.01708668129307434,0.07269996986564868,0.05296108291032148,0.02451311303111342,0.0009833369680333978
107,SE-Hurdle-T5,0.05720731609056481,0.10321489001692047,0.06091370558375635,0.04568527918781726,0.02904976439797491,0.05320900708936192,0.016795681796427136,0.059629840219186145,0.058714043993231824,0.02839817972990849,0.01069744060553831
107,Hurdle-AR(5)-S-P,0.11240029006526467,0.09983079526226735,0.05752961082910321,0.20642978003384094,0.15431065252369652,0.22834463521763534,0.03763240601352393,0.06896164893554778,0.06175972927241957,0.047723146778160475,0.003292111815850346
108,SE-Hurdle-S,0.0720328740633309,0.04568527918781726,0.043993231810490696,0.030456852791878174,0.0035723227560797155,0.05020893747117919,0.024969662525323393,0.07671950053587483,0.058121827411167504,0.016334166214350077,0.0012408533594955723
108,SE-Hurdle-T5,0.06381435823060187,0.08629441624365482,0.05414551607445008,0.05922165820642978,0.1174681023368994,0.118337760343843,0.016418203578494158,0.06652708255462583,0.05617597292724191,0.04180487736220345,0.012907619018806299
108,Hurdle-AR(5)-S-P,0.09773587946176779,0.05583756345177665,0.0338409475465313,0.17089678510998307,0.13756162259698237,0.19644497563411142,0.03463252055078661,0.06566742218573886,0.0553299492385787,0.032859984343550586,0.0032433688717851752
109,SE-Hurdle-S,0.0630086213842559,0.06937394247038917,0.06091370558375635,0.028764805414551606,0.010518510112006607,0.0483050494589568,0.014110660681470575,0.057302006672915844,0.0522842639593909,0.006439498240856656,0.001580467060118683
109,SE-Hurdle-T5,0.07195230037869631,0.0338409475465313,0.06598984771573604,0.038917089678511,0.046741421650617676,0.044726545422708666,0.024749479048899955,0.07040737449155213,0.055837563451776706,0.027840265039690504,0.010927503235185675
109,Hurdle-AR(5)-S-P,0.10498751107888163,0.07445008460236886,0.06091370558375635,0.1793570219966159,0.1756682075848715,0.21214326463716957,0.03248253417656639,0.08288995678097479,0.05710659898477155,0.028501754881016805,0.0014702004842933394
110,SE-Hurdle-S,0.06655386350817824,0.05245346869712352,0.0338409475465313,0.028764805414551606,0.009560531104571474,0.057419431012115746,0.017251884606564925,0.03930599155423543,0.05465313028764801,0.02967532623255309,0.003582019894699945
110,SE-Hurdle-T5,0.06655386350817823,0.049069373942470386,0.04568527918781726,0.028764805414551606,0.051689058019221495,0.05852651645147674,0.015025686953597295,0.043009841343329185,0.05736040609137055,0.024017695695192076,0.00625297244734134
110,Hurdle-AR(5)-S-P,0.09620497945371043,0.077834179357022,0.05245346869712352,0.16074450084602368,0.21345848405471368,0.21259467484583586,0.029173495677464512,0.05779448952517351,0.060152284263959355,0.04120115481460429,0.0029721733810293832
111,SE-Hurdle-S,0.06333091612279429,0.09137055837563451,0.04060913705583756,0.050761421319796954,0.06873900521627405,0.04818896861020114,0.019008773610903393,0.08057612689622869,0.06192893401015226,0.003895741660338292,0.007298421144387952
111,SE-Hurdle-T5,0.06300862138425589,0.07952622673434856,0.04230118443316413,0.021996615905245348,0.06821367671809209,0.06874550937253568,0.016906241553205137,0.06834323376947754,0.05829103214890019,0.024597039085063555,0.004677266543334023
111,Hurdle-AR(5)-S-P,0.09443235839174927,0.06429780033840947,0.06598984771573604,0.16751269035532995,0.09159234473079225,0.19038403025358078,0.028316621571103328,0.07639198093382661,0.05930626057529609,0.02456898539171054,0.002467745675669736
112,SE-Hurdle-S,0.06365321086133269,0.049069373942470386,0.030456852791878174,0.03722504230118443,0.05747806113266532,0.05415887944499099,0.017910355436862493,0.06708225239355992,0.05693739424703892,0.013920083173491693,0.007148959727599602
112,SE-Hurdle-T5,0.06905164773185077,0.06260575296108291,0.06260575296108291,0.028764805414551606,0.03840301094397264,0.07613655534327059,0.020795275363917405,0.07111339764397188,0.05490693739424701,0.029532208192080855,0.009735558124002425
112,Hurdle-AR(5)-S-P,0.09080654258319235,0.05245346869712352,0.043993231810490696,0.15736040609137056,0.1881285866848702,0.19317958220394016,0.0294391068182343,0.049845993274257296,0.05769881556683587,0.02286527975367253,0.0018521513702323897
113,SE-Hurdle-S,0.07590041092579163,0.08460236886632826,0.04230118443316413,0.04060913705583756,0.01776399392411046,0.058016865759116173,0.022777154371711225,0.05747011176545183,0.05634517766497471,0.023090855505136065,0.00024245809261395218
113,SE-Hurdle-T5,0.06711787930062042,0.06429780033840947,0.049069373942470386,0.028764805414551606,0.027265969325225986,0.059128121388600116,0.020777519613952983,0.06015262935267774,0.054568527918781695,0.030497885611387276,0.006685989439536924
113,Hurdle-AR(5)-S-P,0.09161227942953831,0.05414551607445008,0.07445008460236886,0.17766497461928935,0.18541647522630145,0.20650321111450579,0.026582444468184807,0.05971131688440426,0.06590524534686976,0.04200909040619499,0.004358289152457451
114,SE-Hurdle-S,0.062364031907179124,0.050761421319796954,0.043993231810490696,0.03553299492385787,0.012252890155999924,0.03983514222818888,0.017237987962135402,0.07036459916478549,0.05778341793570224,0.013735920953377334,0.004173158101884615
114,SE-Hurdle-T5,0.07026025300136973,0.06091370558375635,0.05414551607445008,0.043993231810490696,0.07497297851782819,0.09244410381756192,0.022216434507427607,0.06154971517965525,0.05744500846023687,0.02477390216596792,8.501699905000965e-05
114,Hurdle-AR(5)-S-P,0.09531866892272985,0.0676818950930626,0.06937394247038917,0.15397631133671744,0.19561199802570015,0.2030374620796163,0.027573386699035165,0.0697042446208826,0.060744500846023675,0.018908609688833178,0.002747383271557116
115,SE-Hurdle-S,0.06816533720087019,0.07445008460236886,0.06429780033840947,0.04060913705583756,0.004084565170653309,0.06820402513199364,0.02403731977007371,0.06320356141122768,0.052707275803722475,0.03944497094869043,0.010291605343500473
115,SE-Hurdle-T5,0.06276690033035212,0.047377326565143825,0.0338409475465313,0.038917089678511,0.02759922308320878,0.06564301039268443,0.01705511329050227,0.05595804468523597,0.05888324873096451,0.003143668444981207,0.0031623421421584155
115,Hurdle-AR(5)-S-P,0.09991136894690193,0.077834179357022,0.05752961082910321,0.17597292724196278,0.1244019111183991,0.18754255235835823,0.031106601871521068,0.0719958846667458,0.057529610829103184,0.03699952756193353,0.0004968329178375863
116,SE-Hurdle-S,0.07050197405527354,0.09137055837563451,0.03553299492385787,0.05583756345177665,0.028969176609624697,0.04688559774195926,0.019273228162798202,0.06186284069179417,0.05423011844331649,0.020678457676551187,0.0026876669388680788
116,SE-Hurdle-T5,0.0637337845459673,0.07614213197969544,0.038917089678511,0.05245346869712352,0.0750002347847327,0.07841764350798304,0.02103238740040249,0.06336377697252783,0.053891708967851115,0.03413082226398928,0.007272416686422339
116,Hurdle-AR(5)-S-P,0.10144226895495934,0.05583756345177665,0.04060913705583756,0.1996615905245347,0.1823027881833331,0.20056934852282166,0.03232256096254972,0.05270885356419281,0.060067681895093095,0.022062191833066847,0.0015640569793692535
117,SE-Hurdle-S,0.07549754250261864,0.08629441624365482,0.05922165820642978,0.049069373942470386,0.058174453711804214,0.04586102891106361,0.022306269313954512,0.06664824441701105,0.06023688663282578,0.028820720951949652,0.00675527792506779
117,SE-Hurdle-T5,0.07299975827894609,0.10321489001692047,0.04230118443316413,0.02707275803722504,0.06332053026911202,0.08351703179847614,0.020806140771888634,0.06526188835502471,0.052707275803722586,0.04620913898382656,0.008927480508284666
117,Hurdle-AR(5)-S-P,0.09282088469905729,0.050761421319796954,0.05752961082910321,0.17258883248730963,0.13093305786534137,0.2052173648270537,0.02835359045995813,0.06135706227712028,0.06802030456852792,0.029283976074977347,0.0041795195760041745
118,SE-Hurdle-S,0.07316090564821529,0.043993231810490696,0.049069373942470386,0.04060913705583756,0.04924695163436568,0.04970651964370756,0.024432626670115618,0.05632865171801059,0.057698815566835815,0.02087056755497907,0.007379110908015907
118,SE-Hurdle-T5,0.062444605591813716,0.05752961082910321,0.03553299492385787,0.038917089678511,0.03145015650402974,0.04712650850643379,0.022158495869493342,0.04205968162375433,0.053214890016920424,0.0283463920072225,0.004251349664178922
118,Hurdle-AR(5)-S-P,0.09435178470711467,0.05752961082910321,0.06429780033840947,0.16243654822335024,0.1316202146340732,0.1793529683614476,0.03033651829312983,0.0598527402303159,0.059052453468697086,0.03824670520497647,0.006361780768353399
119,SE-Hurdle-S,0.06147772137619854,0.050761421319796954,0.05414551607445008,0.03722504230118443,0.03184928557802888,0.048509061295126596,0.021124492910700027,0.04193583793618776,0.0553299492385787,0.017205319874158465,0.0015020905058653888
119,SE-Hurdle-T5,0.06598984771573603,0.07614213197969544,0.03722504230118443,0.049069373942470386,0.07103296221717662,0.0643639503409211,0.019242241539198002,0.0638753223964495,0.05583756345177665,0.03279119419237375,0.009547577312174052
119,Hurdle-AR(5)-S-P,0.09838046893884458,0.06937394247038917,0.08121827411167512,0.1996615905245347,0.13225900019292045,0.17901381904082342,0.035287128452989515,0.05308516009296571,0.05600676818950934,0.04943783678134395,0.0077472916255774266
120,SE-Hurdle-S,0.06405607928450568,0.0676818950930626,0.04568527918781726,0.04230118443316413,0.06377336832776709,0.06875087801536604,0.020723724392344225,0.07484729175813701,0.05829103214890019,0.02394445696800096,0.008905246571243274
120,SE-Hurdle-T5,0.06655386350817823,0.06598984771573604,0.04230118443316413,0.04230118443316413,0.10770364257798956,0.1174281739843818,0.01764637721976999,0.05708542097699035,0.053891708967851115,0.03929411735776228,0.007587468276964916
120,Hurdle-AR(5)-S-P,0.10635726371766979,0.08460236886632826,0.07106598984771574,0.19289340101522842,0.18210409177467077,0.18825175643586034,0.027712935162561632,0.058059294866149615,0.06362098138747885,0.03544349892120541,0.001030053881344542
121,SE-Hurdle-S,0.06752074772379342,0.047377326565143825,0.03553299492385787,0.025380710659898477,0.03655325323714012,0.060959547264903303,0.021828181860658855,0.049856617028533036,0.05423011844331638,0.017106436141625492,0.0029292467926498034
121,SE-Hurdle-T5,0.06687615824671662,0.05414551607445008,0.05922165820642978,0.0338409475465313,0.053804351346509155,0.05330755091161949,0.02076236337120277,0.05122931319621502,0.05558375634517765,0.028715495711483796,0.006980718870552516
121,Hurdle-AR(5)-S-P,0.10587382160986221,0.0676818950930626,0.07106598984771574,0.17089678510998307,0.16985944901510847,0.18900729886031503,0.030295012801307822,0.06566817800902482,0.06091370558375642,0.021379752191414525,0.0037190383233536226
122,SE-Hurdle-S,0.068407058254774,0.047377326565143825,0.03722504230118443,0.04230118443316413,0.007580900190249512,0.04177210592128262,0.019324035771669475,0.05405356246032961,0.06015228426395941,0.019199371564674883,0.009697777719917013
122,SE-Hurdle-T5,0.06188058979937152,0.06260575296108291,0.05245346869712352,0.05752961082910321,0.0013617470941708898,0.052469566174710686,0.02266261651008087,0.08276699390094401,0.06345177664974622,0.008295699682979218,0.0032244924475700112
122,Hurdle-AR(5)-S-P,0.09394891628394166,0.05414551607445008,0.07614213197969544,0.16751269035532995,0.18287070001755906,0.18751964527260917,0.03426079775532323,0.05681891477656081,0.05998307952622678,0.03139745822691392,0.006375986904307615
123,SE-Hurdle-S,0.07130771090161951,0.077834179357022,0.05414551607445008,0.050761421319796954,0.030974046380766507,0.05992354105892845,0.02131894907281876,0.07389406228957913,0.05710659898477166,0.024088383737991437,0.0009465840547964871
123,SE-Hurdle-T5,0.06244460559181373,0.07952622673434856,0.047377326565143825,0.04060913705583756,0.07114462599826099,0.07389255101129757,0.02107085777094172,0.06295331050525554,0.06082910321488999,0.0324299630823533,0.011711596492771176
123,Hurdle-AR(5)-S-P,0.10708242687938117,0.06937394247038917,0.07952622673434856,0.18612521150592218,0.092023117511173,0.16963480429765793,0.031416475348500644,0.061956117585361306,0.06539763113367175,0.027495610878521926,0.0027936819958866363
124,SE-Hurdle-S,0.07146885827088874,0.08967851099830795,0.07106598984771574,0.05245346869712352,0.015735644272152516,0.05357115609744559,0.01884591633370094,0.05839006197956111,0.05634517766497471,0.029090961286042105,0.002121584997415979
124,SE-Hurdle-T5,0.0674401740391588,0.038917089678511,0.049069373942470386,0.050761421319796954,0.05285597165581751,0.075368727056169,0.017524400141998745,0.05729785955081888,0.055668358714043964,0.020603778757270874,4.144102637906183e-05
124,Hurdle-AR(5)-S-P,0.11119168479574568,0.07952622673434856,0.07106598984771574,0.21658206429780033,0.18078212507699512,0.2241924894751629,0.035895073362470005,0.08021755482642633,0.060913705583756306,0.038313432808787795,0.005889831629767084
125,SE-Hurdle-S,0.06316976875352509,0.0727580372250423,0.043993231810490696,0.0338409475465313,0.008620128490058693,0.0409958496094894,0.018085351232935486,0.0520539968655511,0.05549915397631133,0.012255217423838782,0.009024433033472563
125,SE-Hurdle-T5,0.06115542663766014,0.05583756345177665,0.04568527918781726,0.0338409475465313,0.08325902580605174,0.07318293948776387,0.018432688682244427,0.045233286803586924,0.053384094754653166,0.01864874596204419,0.005514598947536184
125,Hurdle-AR(5)-S-P,0.10361775844009348,0.07445008460236886,0.049069373942470386,0.17428087986463622,0.10819224909162559,0.19371740188645828,0.03106210860821762,0.07332564166612654,0.062098138747885,0.032973733614069134,0.0020053959035124733
