model,stage,equation,n,intercept,x_prev,prev_active,history,restart,sigma,laplace_scale,bootstrap,rho,max_lag
SE-Hurdle-T5,0,positive,437,0.840776869325969,0.5237881006930041,,0.0,0.7194823511615468,0.5690605477374396,0.4823865588379509,90,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.17267531685110948,0.6920406862254398,-0.12699542123609758,0.8202748833208623,,,,90,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1966,0.7823986003847486,0.40318796996526063,,0.22022468602588677,0.5578654187641832,0.6203571418509426,0.5094905491145718,90,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.6460578539509185,0.9285076147910566,-0.9068329071845547,1.246722040415038,,,,90,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1510,0.4609899118996573,0.3266368428823935,,0.39232446924429354,0.5594318171377817,0.5847463098816695,0.4774230362310558,90,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.9259701225009689,1.0046750840203056,-0.5992271911029632,1.3942790804627907,,,,90,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6036,0.05068240143530456,0.44930704820011613,,0.4456683409286341,0.5486672898118841,0.594669949162444,0.47164301952102267,90,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.15556407972050423,1.6109025895966174,-1.0686169126466676,0.0,,,,91,0.6696666666666666,
SE-Hurdle-S,0,positive,440,0.8583782051056241,0.5231069647595769,,0.0,0.736800041588185,0.5792787104208689,0.48722863903651525,91,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.5201565683058211,0.8279899212256946,-0.010689247334255306,0.8473500485337786,,,,91,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1925,0.7555331541719392,0.3997221690126363,,0.23939920913063284,0.6608262912799503,0.6227059772461154,0.5059231088498859,91,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.4958916239853972,1.0416879245656232,-1.201998306853541,1.197029408139611,,,,91,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1503,0.4399006837191003,0.3653528042492979,,0.3635616414035939,0.5354817892617425,0.5951218283924428,0.48403312991110775,91,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.258133716046161,0.9763488154728791,-0.52218021550379,1.6062041570337007,,,,91,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6001,0.07555847596302656,0.4079972353063293,,0.48869692288694766,0.4634291356300376,0.5803692046189685,0.4609945524871631,91,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.15556407972050423,1.6109025895966174,-1.0686169126466676,0.0,,,,91,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,440,0.8583782051056241,0.5231069647595769,,0.0,0.736800041588185,0.5792787104208689,0.48722863903651525,91,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.5205070458865508,0.8277032965174828,-0.011254674210742019,0.8471234748827933,,,,91,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1925,0.75532587436724,0.39954321435703216,,0.23931586732785504,0.6608867602362756,0.6226676473212914,0.5058666256868568,91,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.4713553892525961,1.049934889093096,-1.1999307578602194,1.154952262751549,,,,91,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1503,0.4426007428512575,0.36652025676889266,,0.35606190898921924,0.5363283702654599,0.5950582240776806,0.48384708770824664,91,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.1400180030474676,1.0002473687408844,-0.5221787203921973,1.5061406909681272,,,,91,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6001,0.10919250848025508,0.41582627646576664,,0.46066506389732587,0.4692977851709983,0.5819077645766231,0.4625813001469898,91,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.41925909179272924,1.5142582945063243,-1.4889756211362033,0.0,,,,92,0.6696666666666666,
SE-Hurdle-S,0,positive,436,1.0245092469021524,0.4355992680871794,,0.0,0.5776360119778597,0.5909994637399294,0.5069651842050219,92,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.3439381351710775,0.8425094511289974,-0.2509508308534462,0.8865478269986539,,,,92,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1949,0.8325823753811057,0.35087647084179613,,0.2644354301397313,0.488644590579435,0.6169364661448001,0.502833856847895,92,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.7396410665124404,1.193814191312341,-0.9155186884876191,1.1404129374242504,,,,92,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1515,0.33421128487371,0.408252608677215,,0.3808748782866561,0.684468212677355,0.5895014744342701,0.4838286430979475,92,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.113152094062332,1.2714826551555485,-0.9027678365997912,1.4906193930426128,,,,92,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6064,-0.009762564178049882,0.486644506386232,,0.4540331473011202,0.6136849856132001,0.5809466647751982,0.45555959626035836,92,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.41925909179272924,1.5142582945063243,-1.4889756211362033,0.0,,,,92,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,436,1.0245092469021524,0.4355992680871794,,0.0,0.5776360119778597,0.5909994637399294,0.5069651842050219,92,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.3437177555905915,0.8438514394289928,-0.2526343784306211,0.8836848596854712,,,,92,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1949,0.8322413898697543,0.35117377568439323,,0.2637481969048153,0.4890134894498482,0.6169947767802523,0.5028522036514006,92,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.7240262278595413,1.2004864677416733,-0.914943917439318,1.104468102294318,,,,92,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1515,0.3339918304803662,0.40926056593493604,,0.3744908136357558,0.6844564657843417,0.5894725052430699,0.4839273719478435,92,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.9842999372785397,1.2967488242649552,-0.8959105405041162,1.3750634365572214,,,,92,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6064,0.024994767848129817,0.4930512965529203,,0.42670908373917443,0.6171927422158539,0.582308043163362,0.4569712777416329,92,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.2465239571431932,1.4661914413452999,-1.1030248697401737,0.0,,,,93,0.6696666666666666,
SE-Hurdle-S,0,positive,444,0.8244594328150441,0.5467994950592469,,0.0,0.8719378785584833,0.5771609991048978,0.48279472983692695,93,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.5641642373542257,0.9008654407070822,-0.30597889980423204,0.9659051495729406,,,,93,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1929,0.7839059979469978,0.4226248899091511,,0.2100558821217279,0.5626938831061445,0.6148009862323749,0.5005779968316337,93,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.9672989704236501,0.8263256196284169,-0.36420192643769167,1.4521636187398648,,,,93,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1530,0.2946555816384592,0.3892352197178988,,0.40897194101320883,0.6457926293298963,0.6012119533313799,0.4878605494242337,93,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.300423031737338,1.2821598603977507,-0.920462625670037,1.562481738301129,,,,93,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5967,0.07764977621281777,0.4343190686414885,,0.45723038326354454,0.49642048572167935,0.588647993625478,0.4676069075408358,93,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.2465239571431932,1.4661914413452999,-1.1030248697401737,0.0,,,,93,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,444,0.8244594328150441,0.5467994950592469,,0.0,0.8719378785584833,0.5771609991048978,0.48279472983692695,93,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.5638301277245421,0.9005421037393604,-0.3055201638122694,0.9643265179689751,,,,93,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1929,0.7837741755512725,0.42239906179757136,,0.2100866502983728,0.5625660739900032,0.6147606137503275,0.5005284290698565,93,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.9440741840530356,0.831517571945393,-0.34270177468780383,1.3990272653314373,,,,93,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1530,0.29802768811045344,0.38788878466022714,,0.4037973053619795,0.6422073475041581,0.6007496786592897,0.48742823525904583,93,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.1852372340222184,1.3021676676930127,-0.9167826294717836,1.4680339291455946,,,,93,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5967,0.10951645901994767,0.4411955788452414,,0.432106647170957,0.5012421228580044,0.5900560454832438,0.4688901521094951,93,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.10178764356567016,1.0667954422063544,-0.4319399933892726,0.0,,,,94,0.6696666666666666,
SE-Hurdle-S,0,positive,418,0.6870507448151082,0.6035103811361134,,0.0,0.9196114518426837,0.5673764001535812,0.49011928560393847,94,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.5363523193522752,0.7238637295265146,0.33229287847129635,0.8345039922905461,,,,94,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1923,0.8710966493409837,0.3498493119675528,,0.23708747792087576,0.5222401853046662,0.6041955256131023,0.49220414567707355,94,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.6222293056343726,0.7712131786910795,-0.5577526020801096,1.2279681950592518,,,,94,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1505,0.44705287353833445,0.333823675178471,,0.4026903166590475,0.508709018708421,0.593447714439959,0.4817241555367045,94,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.2422057119874002,1.1000502733705713,-0.7335746275595335,1.6406215227347214,,,,94,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6068,0.0979653234276634,0.4418572667455088,,0.44391427946585804,0.4975868533116093,0.5855881562083132,0.46535585558744197,94,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.10178764356567016,1.0667954422063544,-0.4319399933892726,0.0,,,,94,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,418,0.6870507448151082,0.6035103811361134,,0.0,0.9196114518426837,0.5673764001535812,0.49011928560393847,94,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.5362285212262294,0.7234513861556493,0.3319045317759677,0.8336097232836525,,,,94,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1923,0.870539637086608,0.34998983624252555,,0.23676993127669554,0.5229322560911149,0.6042147029992115,0.4922024609978525,94,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.6073687416367921,0.7732085914395325,-0.5507211931630709,1.193470911670164,,,,94,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1505,0.44656917249973305,0.3390575736362049,,0.3912631571856176,0.5152006447938119,0.5943037717789872,0.48245912710631833,94,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.1099953532986522,1.1190923092330327,-0.7105770715940868,1.5158171564412897,,,,94,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6068,0.12677906304066178,0.4405455666565786,,0.42767407118697454,0.4952889161134243,0.5853149559161969,0.46478662011985666,94,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.23362213371835172,1.023675363839494,-0.5088663786840303,0.0,,,,95,0.6696666666666666,
SE-Hurdle-S,0,positive,429,0.8379511669550216,0.5477280400596979,,0.0,0.727996737251678,0.5479509422027736,0.4547842673348297,95,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.33951957798666266,0.7676334846120204,-0.12139418562218646,0.8378343260710543,,,,95,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1937,0.7561408536379599,0.40116151057933264,,0.2383230421332283,0.5902296041353624,0.6073088518929596,0.4963098476977316,95,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.5019814084674405,1.2915269076610512,-1.4531437286886055,1.2645378540406573,,,,95,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1531,0.41869454953464025,0.31174496703040266,,0.42449571610988873,0.4594501939963398,0.5910400795044541,0.4797116181551105,95,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-0.9902895686940858,1.079684022750119,-0.7424765401915374,1.36731862886393,,,,95,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5945,0.03596479986634671,0.4690425689239963,,0.4490403512613551,0.5582333130851272,0.577941783434705,0.46010214851273973,95,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.23362213371835172,1.023675363839494,-0.5088663786840303,0.0,,,,95,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,429,0.8379511669550216,0.5477280400596979,,0.0,0.727996737251678,0.5479509422027736,0.4547842673348297,95,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.33925140005199506,0.767929415404965,-0.1217640784154079,0.8359723671116713,,,,95,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1937,0.7559310735638196,0.4012456053766762,,0.2379308958399745,0.5904926099686594,0.607324595901604,0.4963035716981684,95,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.487134683508486,1.295817150279287,-1.449188886673048,1.2305274512605053,,,,95,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1531,0.41808216647860075,0.31729914663104414,,0.4128255948459816,0.46817190324785013,0.5916905522381322,0.48011734852906535,95,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.8616127904213582,1.103130520291666,-0.7549655383683435,1.264815632366142,,,,95,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5945,0.06512248246785757,0.4733322727044491,,0.42699728661335745,0.5629683648954471,0.5785294525771061,0.46044202907502213,95,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.2766303876329437,1.1996081625613912,-0.7981896669846119,0.0,,,,96,0.6696666666666666,
SE-Hurdle-S,0,positive,436,0.7719917177526356,0.5585094426746373,,0.0,0.8832511023483891,0.5904970868339643,0.5114720902701617,96,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.2920812986617469,0.9637153099273368,-0.3316031706475748,0.7354566759674055,,,,96,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1961,0.8569546175733185,0.3952591307480093,,0.1874119692156997,0.5426071634589279,0.6406685298639987,0.5269801826714982,96,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.4352906421692291,0.9485989505834262,-0.9555825582829439,1.205454199445351,,,,96,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1539,0.23200918310593,0.41203634050773674,,0.4142271578427853,0.7113406346539455,0.5690027538272194,0.4640449599207676,96,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-0.9084687776263647,1.322107578705323,-1.0890861507558218,1.338389076159399,,,,96,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6034,0.022280146131963607,0.46490408861682103,,0.4600992413833622,0.5592428090456093,0.5920573652730347,0.47283333006711403,96,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.2766303876329437,1.1996081625613912,-0.7981896669846119,0.0,,,,96,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,436,0.7719917177526356,0.5585094426746373,,0.0,0.8832511023483891,0.5904970868339643,0.5114720902701617,96,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.2917458773354926,0.9630707396622036,-0.33117071120000746,0.7346466861649408,,,,96,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1961,0.8570371615529542,0.3950881145651872,,0.18723975953119962,0.5425925353175403,0.6406534481203147,0.5269799766977754,96,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.41577176926957815,0.9538945261080379,-0.9490008552550473,1.1675235791036302,,,,96,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1539,0.23650421050618564,0.41390792300013923,,0.4040766666287976,0.7119535516995523,0.568955642324601,0.4637126106964554,96,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.782962887711053,1.343920177056578,-1.0949824057227646,1.2380098697597763,,,,96,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6034,0.05440307386455001,0.47013061594250466,,0.4352412044563918,0.5674517682919213,0.5928393390772634,0.4735899292748135,96,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.04485057572985385,1.8230507537976828,-1.4953440435410734,0.0,,,,97,0.6696666666666666,
SE-Hurdle-S,0,positive,425,0.8596908965461919,0.5029074388207059,,0.0,0.6665967723006436,0.5455612767150808,0.4602021827088373,97,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.42215068590787475,0.6777955629544187,0.056754674408286465,0.809647609951231,,,,97,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1884,0.7781315724191475,0.3925460056618617,,0.2392445043383341,0.533031297304911,0.6034392032708975,0.49547352624150237,97,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.5323879586798723,1.155603735629772,-1.0153580739035823,1.0757391665713156,,,,97,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1501,0.45298576627204834,0.36603467667444833,,0.352851569281026,0.5761682625855914,0.5759556923836993,0.47086377761125076,97,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-0.9670733913629925,1.05993416182663,-0.8029426254187739,1.4452619718063477,,,,97,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5985,0.04402208824471987,0.4532609570654297,,0.4559294144476005,0.555828063811981,0.5828881955134101,0.464422114339818,97,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.04485057572985385,1.8230507537976828,-1.4953440435410734,0.0,,,,97,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,425,0.8596908965461919,0.5029074388207059,,0.0,0.6665967723006436,0.5455612767150808,0.4602021827088373,97,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.4218418830177908,0.6780107856384912,0.05614159640720152,0.8081979699742746,,,,97,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1884,0.7779169937642483,0.3925396555505077,,0.23898086039431868,0.5333390051711876,0.603437880098978,0.4954782084675451,97,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.5121442838824268,1.1556562971744957,-1.0140786533071218,1.0456199932827361,,,,97,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1501,0.45164326638409447,0.3689459046907367,,0.34528416253663696,0.5832018433265783,0.5761892372196205,0.4710074698638852,97,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.8525921957129365,1.0836376680136877,-0.8078909309165835,1.346237193148469,,,,97,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5985,0.07491036133268081,0.4622590902408181,,0.4272218859418278,0.5633637402844149,0.584604127591647,0.46611498134639096,97,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.28256692804580386,1.328994566113061,-1.1277677037829903,0.0,,,,98,0.6696666666666666,
SE-Hurdle-S,0,positive,429,0.8751776845892683,0.5055260075875989,,0.0,0.7615402766695067,0.5981263216379618,0.5040629762157223,98,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.4078076733093894,0.6403505273604995,0.31339022537118777,0.7161712355932334,,,,98,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1915,0.7293443537992594,0.45116954519463004,,0.20142719335326084,0.6869868698099233,0.6163074992787918,0.5023724090414846,98,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.567044490605884,0.9341341373613588,-0.8433542635550405,1.1967983117243552,,,,98,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1514,0.3023727707749351,0.4200180298370439,,0.3770502363043057,0.7290463725387983,0.5952103392194869,0.4838398468175234,98,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.2658914798580687,1.068064488128455,-0.572466210796617,1.4989860178218803,,,,98,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5928,0.05635557596773455,0.42024297660051124,,0.4861059325650464,0.5018883985228557,0.5804623561946853,0.4610920139631707,98,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.28256692804580386,1.328994566113061,-1.1277677037829903,0.0,,,,98,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,429,0.8751776845892683,0.5055260075875989,,0.0,0.7615402766695067,0.5981263216379618,0.5040629762157223,98,0.6533333333333333,5.0
